ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/Message,String/_value,String/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,SourceLine/11/Message,SourceLine/11/_classname,SourceLine/11/_start,SourceLine/11/_end,SourceLine/11/_startBytecode,SourceLine/11/_endBytecode,SourceLine/11/_sourcefile,SourceLine/11/_sourcepath,SourceLine/11/_relSourcepath,SourceLine/12/Message,SourceLine/12/_classname,SourceLine/12/_start,SourceLine/12/_end,SourceLine/12/_startBytecode,SourceLine/12/_endBytecode,SourceLine/12/_sourcefile,SourceLine/12/_sourcepath,SourceLine/12/_relSourcepath,SourceLine/13/Message,SourceLine/13/_classname,SourceLine/13/_start,SourceLine/13/_end,SourceLine/13/_startBytecode,SourceLine/13/_endBytecode,SourceLine/13/_sourcefile,SourceLine/13/_sourcepath,SourceLine/13/_relSourcepath,SourceLine/1/_primary
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In AgentAttache.java,com.cloud.agent.manager.AgentAttache,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In class com.cloud.agent.manager.AgentAttache,com.cloud.agent.manager.AgentAttache,true,com.cloud.agent.manager.AgentAttache,396,459,0,1007,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,"In method com.cloud.agent.manager.AgentAttache.send(Request, int)",com.cloud.agent.manager.AgentAttache,send,(Lcom/cloud/agent/transport/Request;I)[Lcom/cloud/agent/api/Answer;,false,true,At AgentAttache.java:[line 450],com.cloud.agent.manager.AgentAttache,true,450,450,379,379,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,At AgentAttache.java:[line 450],com.cloud.agent.manager.AgentAttache,450,450,374,374,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,197fa034509e55a80b4787661b44b5a7,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In AgentAttache.java,com.cloud.agent.manager.AgentAttache,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In class com.cloud.agent.manager.AgentAttache,com.cloud.agent.manager.AgentAttache,true,com.cloud.agent.manager.AgentAttache,350,393,0,649,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,"In method com.cloud.agent.manager.AgentAttache.send(Request, Listener)",com.cloud.agent.manager.AgentAttache,send,(Lcom/cloud/agent/transport/Request;Lcom/cloud/agent/Listener;)V,false,true,At AgentAttache.java:[line 356],com.cloud.agent.manager.AgentAttache,true,356,356,65,65,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,At AgentAttache.java:[line 356],com.cloud.agent.manager.AgentAttache,356,356,62,62,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,30d8ec6df887b04f04edf252e2045de2,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.trace(...) might be used to include CRLF characters into log messages,In AgentAttache.java,com.cloud.agent.manager.AgentAttache,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In class com.cloud.agent.manager.AgentAttache,com.cloud.agent.manager.AgentAttache,true,com.cloud.agent.manager.AgentAttache,350,393,0,649,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,"In method com.cloud.agent.manager.AgentAttache.send(Request, Listener)",com.cloud.agent.manager.AgentAttache,send,(Lcom/cloud/agent/transport/Request;Lcom/cloud/agent/Listener;)V,false,true,At AgentAttache.java:[line 380],com.cloud.agent.manager.AgentAttache,true,380,380,227,227,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,At AgentAttache.java:[line 380],com.cloud.agent.manager.AgentAttache,380,380,224,224,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,Sink method Logger.trace(...),Logger.trace(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c901a958c2e17dc9982fb277e9e76d38,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In AgentAttache.java,com.cloud.agent.manager.AgentAttache,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In class com.cloud.agent.manager.AgentAttache,com.cloud.agent.manager.AgentAttache,true,com.cloud.agent.manager.AgentAttache,350,393,0,649,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,"In method com.cloud.agent.manager.AgentAttache.send(Request, Listener)",com.cloud.agent.manager.AgentAttache,send,(Lcom/cloud/agent/transport/Request;Lcom/cloud/agent/Listener;)V,false,true,At AgentAttache.java:[line 384],com.cloud.agent.manager.AgentAttache,true,384,384,266,266,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,At AgentAttache.java:[line 384],com.cloud.agent.manager.AgentAttache,384,384,263,263,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f5a0e713d275224a4b6eb0b24a3a3006,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In AgentAttache.java,com.cloud.agent.manager.AgentAttache,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In class com.cloud.agent.manager.AgentAttache,com.cloud.agent.manager.AgentAttache,true,com.cloud.agent.manager.AgentAttache,350,393,0,649,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,"In method com.cloud.agent.manager.AgentAttache.send(Request, Listener)",com.cloud.agent.manager.AgentAttache,send,(Lcom/cloud/agent/transport/Request;Lcom/cloud/agent/Listener;)V,false,true,At AgentAttache.java:[line 388],com.cloud.agent.manager.AgentAttache,true,388,388,291,291,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,At AgentAttache.java:[line 388],com.cloud.agent.manager.AgentAttache,388,388,286,286,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,71c5eea701502836c48404da857a4e07,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In AgentAttache.java,com.cloud.agent.manager.AgentAttache,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In class com.cloud.agent.manager.AgentAttache,com.cloud.agent.manager.AgentAttache,true,com.cloud.agent.manager.AgentAttache,463,484,0,297,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In method com.cloud.agent.manager.AgentAttache.sendNext(long),com.cloud.agent.manager.AgentAttache,sendNext,(J)V,false,true,At AgentAttache.java:[line 466],com.cloud.agent.manager.AgentAttache,true,466,466,34,34,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,At AgentAttache.java:[line 466],com.cloud.agent.manager.AgentAttache,466,466,31,31,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5a5f646e14b085a55eb0c37d46a23599,0,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In AgentAttache.java,com.cloud.agent.manager.AgentAttache,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In class com.cloud.agent.manager.AgentAttache,com.cloud.agent.manager.AgentAttache,true,com.cloud.agent.manager.AgentAttache,463,484,0,297,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In method com.cloud.agent.manager.AgentAttache.sendNext(long),com.cloud.agent.manager.AgentAttache,sendNext,(J)V,false,true,At AgentAttache.java:[line 473],com.cloud.agent.manager.AgentAttache,true,473,473,71,71,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,At AgentAttache.java:[line 473],com.cloud.agent.manager.AgentAttache,473,473,68,68,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5a5f646e14b085a55eb0c37d46a23599,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In AgentAttache.java,com.cloud.agent.manager.AgentAttache,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In class com.cloud.agent.manager.AgentAttache,com.cloud.agent.manager.AgentAttache,true,com.cloud.agent.manager.AgentAttache,463,484,0,297,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In method com.cloud.agent.manager.AgentAttache.sendNext(long),com.cloud.agent.manager.AgentAttache,sendNext,(J)V,false,true,At AgentAttache.java:[line 479],com.cloud.agent.manager.AgentAttache,true,479,479,106,106,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,At AgentAttache.java:[line 479],com.cloud.agent.manager.AgentAttache,479,479,103,103,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5a5f646e14b085a55eb0c37d46a23599,2,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.trace(...) might be used to include CRLF characters into log messages,In AgentAttache.java,com.cloud.agent.manager.AgentAttache,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In class com.cloud.agent.manager.AgentAttache,com.cloud.agent.manager.AgentAttache,true,com.cloud.agent.manager.AgentAttache,231,234,0,105,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In method com.cloud.agent.manager.AgentAttache.unregisterListener(long),com.cloud.agent.manager.AgentAttache,unregisterListener,(J)Lcom/cloud/agent/Listener;,false,true,At AgentAttache.java:[line 232],com.cloud.agent.manager.AgentAttache,true,232,232,19,19,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,At AgentAttache.java:[line 232],com.cloud.agent.manager.AgentAttache,232,232,16,16,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,Sink method Logger.trace(...),Logger.trace(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,77dad0d088ea28b06407e6045d12271d,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predictable pseudorandom number generator,The use of java.util.Random is predictable,In AgentAttache.java,com.cloud.agent.manager.AgentAttache,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In class com.cloud.agent.manager.AgentAttache,com.cloud.agent.manager.AgentAttache,true,com.cloud.agent.manager.AgentAttache,68,124,0,346,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,In method com.cloud.agent.manager.AgentAttache.<static initializer for AgentAttache>(),com.cloud.agent.manager.AgentAttache,<clinit>,()V,true,true,At AgentAttache.java:[line 72],com.cloud.agent.manager.AgentAttache,true,72,72,48,48,AgentAttache.java,com/cloud/agent/manager/AgentAttache.java,java/com/cloud/agent/manager/AgentAttache.java,,,,,,,,,,Value java.util.Random,java.util.Random,,PREDICTABLE_RANDOM,2,7,SECPR,SECURITY,cd5ff097f2dcb7ed53f70d40747f692c,0,0,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In AgentManagerImpl.java,com.cloud.agent.manager.AgentManagerImpl,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,In class com.cloud.agent.manager.AgentManagerImpl,com.cloud.agent.manager.AgentManagerImpl,true,com.cloud.agent.manager.AgentManagerImpl,1423,1442,0,517,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,"In method com.cloud.agent.manager.AgentManagerImpl.agentStatusTransitTo(HostVO, Status$Event, long)",com.cloud.agent.manager.AgentManagerImpl,agentStatusTransitTo,(Lcom/cloud/host/HostVO;Lcom/cloud/host/Status$Event;J)Z,false,true,At AgentManagerImpl.java:[line 1430],com.cloud.agent.manager.AgentManagerImpl,true,1430,1430,119,119,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,At AgentManagerImpl.java:[line 1425],com.cloud.agent.manager.AgentManagerImpl,1425,1425,19,19,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ff4378d8d8744ea78ddd360e3cedbbde,0,1,117,At AgentManagerImpl.java:[line 1427],com.cloud.agent.manager.AgentManagerImpl,1427,1427,46,46,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,At AgentManagerImpl.java:[line 1428],com.cloud.agent.manager.AgentManagerImpl,1428,1428,62,62,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,At AgentManagerImpl.java:[line 1429],com.cloud.agent.manager.AgentManagerImpl,1429,1429,104,104,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In AgentManagerImpl.java,com.cloud.agent.manager.AgentManagerImpl,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,In class com.cloud.agent.manager.AgentManagerImpl,com.cloud.agent.manager.AgentManagerImpl,true,com.cloud.agent.manager.AgentManagerImpl,1423,1442,0,517,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,"In method com.cloud.agent.manager.AgentManagerImpl.agentStatusTransitTo(HostVO, Status$Event, long)",com.cloud.agent.manager.AgentManagerImpl,agentStatusTransitTo,(Lcom/cloud/host/HostVO;Lcom/cloud/host/Status$Event;J)Z,false,true,At AgentManagerImpl.java:[line 1437],com.cloud.agent.manager.AgentManagerImpl,true,1437,1437,225,225,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,At AgentManagerImpl.java:[line 1437],com.cloud.agent.manager.AgentManagerImpl,1437,1437,222,222,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ff4378d8d8744ea78ddd360e3cedbbde,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In AgentManagerImpl.java,com.cloud.agent.manager.AgentManagerImpl,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,In class com.cloud.agent.manager.AgentManagerImpl,com.cloud.agent.manager.AgentManagerImpl,true,com.cloud.agent.manager.AgentManagerImpl,208,240,0,654,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,"In method com.cloud.agent.manager.AgentManagerImpl.configure(String, Map)",com.cloud.agent.manager.AgentManagerImpl,configure,(Ljava/lang/String;Ljava/util/Map;)Z,false,true,At AgentManagerImpl.java:[line 208],com.cloud.agent.manager.AgentManagerImpl,true,208,208,30,30,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,At AgentManagerImpl.java:[line 208],com.cloud.agent.manager.AgentManagerImpl,208,208,27,27,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2e63929194fdcc91b596c44dfce5dc96,0,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In AgentManagerImpl.java,com.cloud.agent.manager.AgentManagerImpl,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,In class com.cloud.agent.manager.AgentManagerImpl,com.cloud.agent.manager.AgentManagerImpl,true,com.cloud.agent.manager.AgentManagerImpl,208,240,0,654,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,"In method com.cloud.agent.manager.AgentManagerImpl.configure(String, Map)",com.cloud.agent.manager.AgentManagerImpl,configure,(Ljava/lang/String;Ljava/util/Map;)Z,false,true,At AgentManagerImpl.java:[line 213],com.cloud.agent.manager.AgentManagerImpl,true,213,213,79,79,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,At AgentManagerImpl.java:[line 213],com.cloud.agent.manager.AgentManagerImpl,213,213,76,76,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2e63929194fdcc91b596c44dfce5dc96,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In AgentManagerImpl.java,com.cloud.agent.manager.AgentManagerImpl,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,In class com.cloud.agent.manager.AgentManagerImpl,com.cloud.agent.manager.AgentManagerImpl,true,com.cloud.agent.manager.AgentManagerImpl,208,240,0,654,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,"In method com.cloud.agent.manager.AgentManagerImpl.configure(String, Map)",com.cloud.agent.manager.AgentManagerImpl,configure,(Ljava/lang/String;Ljava/util/Map;)Z,false,true,At AgentManagerImpl.java:[line 229],com.cloud.agent.manager.AgentManagerImpl,true,229,229,323,323,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,At AgentManagerImpl.java:[line 229],com.cloud.agent.manager.AgentManagerImpl,229,229,320,320,AgentManagerImpl.java,com/cloud/agent/manager/AgentManagerImpl.java,java/com/cloud/agent/manager/AgentManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2e63929194fdcc91b596c44dfce5dc96,2,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
