ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,String/1/Message,String/1/_value,String/1/_role,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,SourceLine/11/Message,SourceLine/11/_classname,SourceLine/11/_start,SourceLine/11/_end,SourceLine/11/_startBytecode,SourceLine/11/_endBytecode,SourceLine/11/_sourcefile,SourceLine/11/_sourcepath,SourceLine/11/_relSourcepath,SourceLine/12/Message,SourceLine/12/_classname,SourceLine/12/_start,SourceLine/12/_end,SourceLine/12/_startBytecode,SourceLine/12/_endBytecode,SourceLine/12/_sourcefile,SourceLine/12/_sourcepath,SourceLine/12/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalKickStartPxeResource.java,com.cloud.baremetal.networkservice.BaremetalKickStartPxeResource,BaremetalKickStartPxeResource.java,com/cloud/baremetal/networkservice/BaremetalKickStartPxeResource.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartPxeResource.java,In class com.cloud.baremetal.networkservice.BaremetalKickStartPxeResource,com.cloud.baremetal.networkservice.BaremetalKickStartPxeResource,true,com.cloud.baremetal.networkservice.BaremetalKickStartPxeResource,49,99,0,901,BaremetalKickStartPxeResource.java,com/cloud/baremetal/networkservice/BaremetalKickStartPxeResource.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartPxeResource.java,"In method com.cloud.baremetal.networkservice.BaremetalKickStartPxeResource.configure(String, Map)",com.cloud.baremetal.networkservice.BaremetalKickStartPxeResource,configure,(Ljava/lang/String;Ljava/util/Map;)Z,false,true,At BaremetalKickStartPxeResource.java:[line 57],com.cloud.baremetal.networkservice.BaremetalKickStartPxeResource,true,57,57,84,84,BaremetalKickStartPxeResource.java,com/cloud/baremetal/networkservice/BaremetalKickStartPxeResource.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartPxeResource.java,At BaremetalKickStartPxeResource.java:[line 57],com.cloud.baremetal.networkservice.BaremetalKickStartPxeResource,57,57,65,65,BaremetalKickStartPxeResource.java,com/cloud/baremetal/networkservice/BaremetalKickStartPxeResource.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartPxeResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9d0c7d37c7739e85c294f7347eb0d885,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalKickStartServiceImpl.java,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,In class com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,289,363,0,1189,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,In method com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl.addPxeServer(AddBaremetalPxeCmd),com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,addPxeServer,(Lorg/apache/cloudstack/api/AddBaremetalPxeCmd;)Lcom/cloud/baremetal/database/BaremetalPxeVO;,false,true,At BaremetalKickStartServiceImpl.java:[line 327],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,327,327,334,334,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,,,,,,,,,,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7979a0491be8ba364bd44efe4a4f16b7,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In BaremetalKickStartServiceImpl.java,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,In class com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,161,175,0,235,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,In method com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl.getSystemVMKeyFile(),com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,getSystemVMKeyFile,()Ljava/io/File;,false,true,At BaremetalKickStartServiceImpl.java:[line 173],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,173,173,108,108,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,At BaremetalKickStartServiceImpl.java:[line 173],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,173,173,105,105,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,fc93968b77953313d75b633d9b99c951,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In BaremetalKickStartServiceImpl.java,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,In class com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,257,276,0,403,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,"In method com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl.prepare(VirtualMachineProfile, NicProfile, Network, DeployDestination, ReservationContext)",com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,prepare,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/vm/NicProfile;Lcom/cloud/network/Network;Lcom/cloud/deploy/DeployDestination;Lcom/cloud/vm/ReservationContext;)Z,false,true,At BaremetalKickStartServiceImpl.java:[line 270],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,270,270,140,140,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,At BaremetalKickStartServiceImpl.java:[line 270],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,270,270,137,137,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6aa7fd7ce1b26a6d6749406c7fe1e7ac,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalKickStartServiceImpl.java,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,In class com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,210,251,0,957,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,"In method com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl.preparePxeInAdvancedZone(VirtualMachineProfile, NicProfile, Network, DeployDestination, ReservationContext)",com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,preparePxeInAdvancedZone,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/vm/NicProfile;Lcom/cloud/network/Network;Lcom/cloud/deploy/DeployDestination;Lcom/cloud/vm/ReservationContext;)Z,false,true,At BaremetalKickStartServiceImpl.java:[line 237],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,237,237,349,349,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,At BaremetalKickStartServiceImpl.java:[line 234],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,234,234,221,221,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8fc4d3f9b8211ba5d8fad6fd07b685e3,0,1,117,At BaremetalKickStartServiceImpl.java:[line 235],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,235,235,263,263,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,At BaremetalKickStartServiceImpl.java:[line 236],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,236,236,287,287,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,,,,At BaremetalKickStartServiceImpl.java:[line 237],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,237,237,337,337,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalKickStartServiceImpl.java,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,In class com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,210,251,0,957,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,"In method com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl.preparePxeInAdvancedZone(VirtualMachineProfile, NicProfile, Network, DeployDestination, ReservationContext)",com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,preparePxeInAdvancedZone,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/vm/NicProfile;Lcom/cloud/network/Network;Lcom/cloud/deploy/DeployDestination;Lcom/cloud/vm/ReservationContext;)Z,false,true,At BaremetalKickStartServiceImpl.java:[line 245],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,245,245,481,481,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,At BaremetalKickStartServiceImpl.java:[line 224],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,224,224,126,126,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8fc4d3f9b8211ba5d8fad6fd07b685e3,1,1,117,At BaremetalKickStartServiceImpl.java:[line 244],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,244,244,451,451,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,At BaremetalKickStartServiceImpl.java:[line 245],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,245,245,469,469,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In BaremetalKickStartServiceImpl.java,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,In class com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,179,206,0,717,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,"In method com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl.preparePxeInBasicZone(VirtualMachineProfile, NicProfile, DeployDestination, ReservationContext)",com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,preparePxeInBasicZone,(Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/vm/NicProfile;Lcom/cloud/deploy/DeployDestination;Lcom/cloud/vm/ReservationContext;)Z,false,true,At BaremetalKickStartServiceImpl.java:[line 202],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,true,202,202,341,341,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,At BaremetalKickStartServiceImpl.java:[line 202],com.cloud.baremetal.networkservice.BaremetalKickStartServiceImpl,202,202,338,338,BaremetalKickStartServiceImpl.java,com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,java/com/cloud/baremetal/networkservice/BaremetalKickStartServiceImpl.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ea8a4156b8d8d8f8e7f8d173b84f0f18,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalPingPxeResource.java,com.cloud.baremetal.networkservice.BaremetalPingPxeResource,BaremetalPingPxeResource.java,com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java,java/com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java,In class com.cloud.baremetal.networkservice.BaremetalPingPxeResource,com.cloud.baremetal.networkservice.BaremetalPingPxeResource,true,com.cloud.baremetal.networkservice.BaremetalPingPxeResource,60,135,0,1127,BaremetalPingPxeResource.java,com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java,java/com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java,"In method com.cloud.baremetal.networkservice.BaremetalPingPxeResource.configure(String, Map)",com.cloud.baremetal.networkservice.BaremetalPingPxeResource,configure,(Ljava/lang/String;Ljava/util/Map;)Z,false,true,At BaremetalPingPxeResource.java:[line 100],com.cloud.baremetal.networkservice.BaremetalPingPxeResource,true,100,100,286,286,BaremetalPingPxeResource.java,com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java,java/com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java,At BaremetalPingPxeResource.java:[line 100],com.cloud.baremetal.networkservice.BaremetalPingPxeResource,100,100,267,267,BaremetalPingPxeResource.java,com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java,java/com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e18507089e5bec564f3e1d5d673f8a01,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalPxeElement.java,com.cloud.baremetal.networkservice.BaremetalPxeElement,BaremetalPxeElement.java,com/cloud/baremetal/networkservice/BaremetalPxeElement.java,java/com/cloud/baremetal/networkservice/BaremetalPxeElement.java,In class com.cloud.baremetal.networkservice.BaremetalPxeElement,com.cloud.baremetal.networkservice.BaremetalPxeElement,true,com.cloud.baremetal.networkservice.BaremetalPxeElement,108,116,0,192,BaremetalPxeElement.java,com/cloud/baremetal/networkservice/BaremetalPxeElement.java,java/com/cloud/baremetal/networkservice/BaremetalPxeElement.java,"In method com.cloud.baremetal.networkservice.BaremetalPxeElement.implement(Network, NetworkOffering, DeployDestination, ReservationContext)",com.cloud.baremetal.networkservice.BaremetalPxeElement,implement,(Lcom/cloud/network/Network;Lcom/cloud/offering/NetworkOffering;Lcom/cloud/deploy/DeployDestination;Lcom/cloud/vm/ReservationContext;)Z,false,true,At BaremetalPxeElement.java:[line 113],com.cloud.baremetal.networkservice.BaremetalPxeElement,true,113,113,73,73,BaremetalPxeElement.java,com/cloud/baremetal/networkservice/BaremetalPxeElement.java,java/com/cloud/baremetal/networkservice/BaremetalPxeElement.java,At BaremetalPxeElement.java:[line 113],com.cloud.baremetal.networkservice.BaremetalPxeElement,113,113,70,70,BaremetalPxeElement.java,com/cloud/baremetal/networkservice/BaremetalPxeElement.java,java/com/cloud/baremetal/networkservice/BaremetalPxeElement.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5d0d0ea845f783c54c6e2411dc3af010,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalPxeManagerImpl.java,com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,BaremetalPxeManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,In class com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,true,com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,188,243,0,1146,BaremetalPxeManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,"In method com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl.addUserData(NicProfile, VirtualMachineProfile)",com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,addUserData,(Lcom/cloud/vm/NicProfile;Lcom/cloud/vm/VirtualMachineProfile;)Z,false,true,At BaremetalPxeManagerImpl.java:[line 236],com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,true,236,236,605,605,BaremetalPxeManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,At BaremetalPxeManagerImpl.java:[line 236],com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,236,236,590,590,BaremetalPxeManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c6775d147b182c37af3e4efa7953351c,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalPxeManagerImpl.java,com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,BaremetalPxeManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,In class com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,true,com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,188,243,0,1146,BaremetalPxeManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,"In method com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl.addUserData(NicProfile, VirtualMachineProfile)",com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,addUserData,(Lcom/cloud/vm/NicProfile;Lcom/cloud/vm/VirtualMachineProfile;)Z,false,true,At BaremetalPxeManagerImpl.java:[line 242],com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,true,242,242,635,635,BaremetalPxeManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,At BaremetalPxeManagerImpl.java:[line 242],com.cloud.baremetal.networkservice.BaremetalPxeManagerImpl,242,242,630,630,BaremetalPxeManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalPxeManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c6775d147b182c37af3e4efa7953351c,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
