ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/_primary,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,String/1/Message,String/1/_value,String/1/_role
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In DataCenterDaoImpl.java,com.cloud.dc.dao.DataCenterDaoImpl,DataCenterDaoImpl.java,com/cloud/dc/dao/DataCenterDaoImpl.java,java/com/cloud/dc/dao/DataCenterDaoImpl.java,In class com.cloud.dc.dao.DataCenterDaoImpl,com.cloud.dc.dao.DataCenterDaoImpl,true,com.cloud.dc.dao.DataCenterDaoImpl,404,416,0,223,DataCenterDaoImpl.java,com/cloud/dc/dao/DataCenterDaoImpl.java,java/com/cloud/dc/dao/DataCenterDaoImpl.java,In method com.cloud.dc.dao.DataCenterDaoImpl.findByTokenOrIdOrName(String),com.cloud.dc.dao.DataCenterDaoImpl,findByTokenOrIdOrName,(Ljava/lang/String;)Lcom/cloud/dc/DataCenterVO;,false,true,At DataCenterDaoImpl.java:[line 412],com.cloud.dc.dao.DataCenterDaoImpl,true,412,412,69,69,DataCenterDaoImpl.java,com/cloud/dc/dao/DataCenterDaoImpl.java,java/com/cloud/dc/dao/DataCenterDaoImpl.java,At DataCenterDaoImpl.java:[line 412],com.cloud.dc.dao.DataCenterDaoImpl,412,412,66,66,DataCenterDaoImpl.java,com/cloud/dc/dao/DataCenterDaoImpl.java,java/com/cloud/dc/dao/DataCenterDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6b27ae19dc87040c6b7026e35fd934cb,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Predictable pseudorandom number generator,The use of java.util.Random is predictable,In DataCenterDaoImpl.java,com.cloud.dc.dao.DataCenterDaoImpl,DataCenterDaoImpl.java,com/cloud/dc/dao/DataCenterDaoImpl.java,java/com/cloud/dc/dao/DataCenterDaoImpl.java,In class com.cloud.dc.dao.DataCenterDaoImpl,com.cloud.dc.dao.DataCenterDaoImpl,true,com.cloud.dc.dao.DataCenterDaoImpl,318,345,0,507,DataCenterDaoImpl.java,com/cloud/dc/dao/DataCenterDaoImpl.java,java/com/cloud/dc/dao/DataCenterDaoImpl.java,In method new com.cloud.dc.dao.DataCenterDaoImpl(),com.cloud.dc.dao.DataCenterDaoImpl,<init>,()V,false,true,At DataCenterDaoImpl.java:[line 81],com.cloud.dc.dao.DataCenterDaoImpl,true,81,81,42,42,DataCenterDaoImpl.java,com/cloud/dc/dao/DataCenterDaoImpl.java,java/com/cloud/dc/dao/DataCenterDaoImpl.java,,,,,,,,,,Value java.util.Random,java.util.Random,,PREDICTABLE_RANDOM,2,7,SECPR,SECURITY,2fa300bd88cb8902d82b05aa105fc945,0,0,330,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In DataCenterIpAddressDaoImpl.java,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,In class com.cloud.dc.dao.DataCenterIpAddressDaoImpl,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,true,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,220,231,0,229,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,In method com.cloud.dc.dao.DataCenterIpAddressDaoImpl.releaseIpAddress(long),com.cloud.dc.dao.DataCenterIpAddressDaoImpl,releaseIpAddress,(J)V,false,true,At DataCenterIpAddressDaoImpl.java:[line 221],com.cloud.dc.dao.DataCenterIpAddressDaoImpl,true,221,221,31,31,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,At DataCenterIpAddressDaoImpl.java:[line 221],com.cloud.dc.dao.DataCenterIpAddressDaoImpl,221,221,28,28,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c16845f3101e19fce3973daa053086b9,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In DataCenterIpAddressDaoImpl.java,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,In class com.cloud.dc.dao.DataCenterIpAddressDaoImpl,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,true,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,191,203,0,270,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,"In method com.cloud.dc.dao.DataCenterIpAddressDaoImpl.releaseIpAddress(long, String)",com.cloud.dc.dao.DataCenterIpAddressDaoImpl,releaseIpAddress,(JLjava/lang/String;)V,false,true,At DataCenterIpAddressDaoImpl.java:[line 192],com.cloud.dc.dao.DataCenterIpAddressDaoImpl,true,192,192,40,40,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,At DataCenterIpAddressDaoImpl.java:[line 192],com.cloud.dc.dao.DataCenterIpAddressDaoImpl,192,192,37,37,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,75b8b472357ddcf2f49d404a21cc0dd1,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In DataCenterIpAddressDaoImpl.java,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,In class com.cloud.dc.dao.DataCenterIpAddressDaoImpl,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,true,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,173,187,0,300,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,"In method com.cloud.dc.dao.DataCenterIpAddressDaoImpl.releaseIpAddress(String, long, Long)",com.cloud.dc.dao.DataCenterIpAddressDaoImpl,releaseIpAddress,(Ljava/lang/String;JLjava/lang/Long;)V,false,true,At DataCenterIpAddressDaoImpl.java:[line 174],com.cloud.dc.dao.DataCenterIpAddressDaoImpl,true,174,174,40,40,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,At DataCenterIpAddressDaoImpl.java:[line 174],com.cloud.dc.dao.DataCenterIpAddressDaoImpl,174,174,37,37,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b55263eab6ee21c4c1c55b3d0ec438f2,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In DataCenterIpAddressDaoImpl.java,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,In class com.cloud.dc.dao.DataCenterIpAddressDaoImpl,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,true,com.cloud.dc.dao.DataCenterIpAddressDaoImpl,207,216,0,166,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,In method com.cloud.dc.dao.DataCenterIpAddressDaoImpl.releasePodIpAddress(long),com.cloud.dc.dao.DataCenterIpAddressDaoImpl,releasePodIpAddress,(J)V,false,true,At DataCenterIpAddressDaoImpl.java:[line 208],com.cloud.dc.dao.DataCenterIpAddressDaoImpl,true,208,208,31,31,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,At DataCenterIpAddressDaoImpl.java:[line 208],com.cloud.dc.dao.DataCenterIpAddressDaoImpl,208,208,28,28,DataCenterIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterIpAddressDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,36eb843c6e1e1859358d6cd5cc1963ee,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In DataCenterLinkLocalIpAddressDaoImpl.java,com.cloud.dc.dao.DataCenterLinkLocalIpAddressDaoImpl,DataCenterLinkLocalIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterLinkLocalIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterLinkLocalIpAddressDaoImpl.java,In class com.cloud.dc.dao.DataCenterLinkLocalIpAddressDaoImpl,com.cloud.dc.dao.DataCenterLinkLocalIpAddressDaoImpl,true,com.cloud.dc.dao.DataCenterLinkLocalIpAddressDaoImpl,108,122,0,303,DataCenterLinkLocalIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterLinkLocalIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterLinkLocalIpAddressDaoImpl.java,"In method com.cloud.dc.dao.DataCenterLinkLocalIpAddressDaoImpl.releaseIpAddress(String, long, long)",com.cloud.dc.dao.DataCenterLinkLocalIpAddressDaoImpl,releaseIpAddress,(Ljava/lang/String;JJ)V,false,true,At DataCenterLinkLocalIpAddressDaoImpl.java:[line 109],com.cloud.dc.dao.DataCenterLinkLocalIpAddressDaoImpl,true,109,109,40,40,DataCenterLinkLocalIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterLinkLocalIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterLinkLocalIpAddressDaoImpl.java,At DataCenterLinkLocalIpAddressDaoImpl.java:[line 109],com.cloud.dc.dao.DataCenterLinkLocalIpAddressDaoImpl,109,109,37,37,DataCenterLinkLocalIpAddressDaoImpl.java,com/cloud/dc/dao/DataCenterLinkLocalIpAddressDaoImpl.java,java/com/cloud/dc/dao/DataCenterLinkLocalIpAddressDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,301fe9083b1170846f6e9d666ba05ec9,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In HostPodDaoImpl.java,com.cloud.dc.dao.HostPodDaoImpl,HostPodDaoImpl.java,com/cloud/dc/dao/HostPodDaoImpl.java,java/com/cloud/dc/dao/HostPodDaoImpl.java,In class com.cloud.dc.dao.HostPodDaoImpl,com.cloud.dc.dao.HostPodDaoImpl,true,com.cloud.dc.dao.HostPodDaoImpl,83,107,0,533,HostPodDaoImpl.java,com/cloud/dc/dao/HostPodDaoImpl.java,java/com/cloud/dc/dao/HostPodDaoImpl.java,"In method com.cloud.dc.dao.HostPodDaoImpl.getCurrentPodCidrSubnets(long, long)",com.cloud.dc.dao.HostPodDaoImpl,getCurrentPodCidrSubnets,(JJ)Ljava/util/HashMap;,false,true,At HostPodDaoImpl.java:[line 103],com.cloud.dc.dao.HostPodDaoImpl,true,103,103,199,199,HostPodDaoImpl.java,com/cloud/dc/dao/HostPodDaoImpl.java,java/com/cloud/dc/dao/HostPodDaoImpl.java,At HostPodDaoImpl.java:[line 103],com.cloud.dc.dao.HostPodDaoImpl,103,103,194,194,HostPodDaoImpl.java,com/cloud/dc/dao/HostPodDaoImpl.java,java/com/cloud/dc/dao/HostPodDaoImpl.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e32fff633e088fef8efa31c3b5a6a41b,0,0,117,,,,,,,,,,,,,,,,,,,,,,
A prepared statement is generated from a nonconstant String,"A prepared statement is generated from a nonconstant String in com.cloud.dc.dao.VlanDaoImpl.searchForZoneWideVlans(long, String, String)",In VlanDaoImpl.java,com.cloud.dc.dao.VlanDaoImpl,VlanDaoImpl.java,com/cloud/dc/dao/VlanDaoImpl.java,java/com/cloud/dc/dao/VlanDaoImpl.java,In class com.cloud.dc.dao.VlanDaoImpl,com.cloud.dc.dao.VlanDaoImpl,true,com.cloud.dc.dao.VlanDaoImpl,326,344,0,155,VlanDaoImpl.java,com/cloud/dc/dao/VlanDaoImpl.java,java/com/cloud/dc/dao/VlanDaoImpl.java,"In method com.cloud.dc.dao.VlanDaoImpl.searchForZoneWideVlans(long, String, String)",com.cloud.dc.dao.VlanDaoImpl,searchForZoneWideVlans,(JLjava/lang/String;Ljava/lang/String;)Ljava/util/List;,false,true,At VlanDaoImpl.java:[line 329],com.cloud.dc.dao.VlanDaoImpl,true,329,329,32,32,VlanDaoImpl.java,com/cloud/dc/dao/VlanDaoImpl.java,java/com/cloud/dc/dao/VlanDaoImpl.java,At VlanDaoImpl.java:[line 329],com.cloud.dc.dao.VlanDaoImpl,329,329,32,32,VlanDaoImpl.java,com/cloud/dc/dao/VlanDaoImpl.java,java/com/cloud/dc/dao/VlanDaoImpl.java,,,,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,SQL,SECURITY,f82797c32ac21821920e2638ab4614ba,0,0,89,true,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DomainDaoImpl.java,com.cloud.domain.dao.DomainDaoImpl,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In class com.cloud.domain.dao.DomainDaoImpl,com.cloud.domain.dao.DomainDaoImpl,true,com.cloud.domain.dao.DomainDaoImpl,97,140,0,558,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In method com.cloud.domain.dao.DomainDaoImpl.create(DomainVO),com.cloud.domain.dao.DomainDaoImpl,create,(Lcom/cloud/domain/DomainVO;)Lcom/cloud/domain/DomainVO;,false,true,At DomainDaoImpl.java:[line 113],com.cloud.domain.dao.DomainDaoImpl,true,113,113,107,107,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,At DomainDaoImpl.java:[line 113],com.cloud.domain.dao.DomainDaoImpl,113,113,104,104,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d41cc927b69110ffa4af1704a7f9997d,0,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DomainDaoImpl.java,com.cloud.domain.dao.DomainDaoImpl,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In class com.cloud.domain.dao.DomainDaoImpl,com.cloud.domain.dao.DomainDaoImpl,true,com.cloud.domain.dao.DomainDaoImpl,97,140,0,558,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In method com.cloud.domain.dao.DomainDaoImpl.create(DomainVO),com.cloud.domain.dao.DomainDaoImpl,create,(Lcom/cloud/domain/DomainVO;)Lcom/cloud/domain/DomainVO;,false,true,At DomainDaoImpl.java:[line 123],com.cloud.domain.dao.DomainDaoImpl,true,123,123,166,166,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,At DomainDaoImpl.java:[line 123],com.cloud.domain.dao.DomainDaoImpl,123,123,163,163,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d41cc927b69110ffa4af1704a7f9997d,1,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DomainDaoImpl.java,com.cloud.domain.dao.DomainDaoImpl,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In class com.cloud.domain.dao.DomainDaoImpl,com.cloud.domain.dao.DomainDaoImpl,true,com.cloud.domain.dao.DomainDaoImpl,97,140,0,558,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In method com.cloud.domain.dao.DomainDaoImpl.create(DomainVO),com.cloud.domain.dao.DomainDaoImpl,create,(Lcom/cloud/domain/DomainVO;)Lcom/cloud/domain/DomainVO;,false,true,At DomainDaoImpl.java:[line 138],com.cloud.domain.dao.DomainDaoImpl,true,138,138,278,278,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,At DomainDaoImpl.java:[line 138],com.cloud.domain.dao.DomainDaoImpl,138,138,273,273,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d41cc927b69110ffa4af1704a7f9997d,2,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DomainDaoImpl.java,com.cloud.domain.dao.DomainDaoImpl,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In class com.cloud.domain.dao.DomainDaoImpl,com.cloud.domain.dao.DomainDaoImpl,true,com.cloud.domain.dao.DomainDaoImpl,148,202,0,816,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In method com.cloud.domain.dao.DomainDaoImpl.remove(Long),com.cloud.domain.dao.DomainDaoImpl,remove,(Ljava/lang/Long;)Z,false,true,At DomainDaoImpl.java:[line 149],com.cloud.domain.dao.DomainDaoImpl,true,149,149,40,40,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,At DomainDaoImpl.java:[line 149],com.cloud.domain.dao.DomainDaoImpl,149,149,37,37,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c826950d22d556d1063682d36acef4a1,0,3,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DomainDaoImpl.java,com.cloud.domain.dao.DomainDaoImpl,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In class com.cloud.domain.dao.DomainDaoImpl,com.cloud.domain.dao.DomainDaoImpl,true,com.cloud.domain.dao.DomainDaoImpl,148,202,0,816,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In method com.cloud.domain.dao.DomainDaoImpl.remove(Long),com.cloud.domain.dao.DomainDaoImpl,remove,(Ljava/lang/Long;)Z,false,true,At DomainDaoImpl.java:[line 160],com.cloud.domain.dao.DomainDaoImpl,true,160,160,99,99,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,At DomainDaoImpl.java:[line 160],com.cloud.domain.dao.DomainDaoImpl,160,160,96,96,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f3505ead6359ecb7d0004114d582e334,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DomainDaoImpl.java,com.cloud.domain.dao.DomainDaoImpl,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In class com.cloud.domain.dao.DomainDaoImpl,com.cloud.domain.dao.DomainDaoImpl,true,com.cloud.domain.dao.DomainDaoImpl,148,202,0,816,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In method com.cloud.domain.dao.DomainDaoImpl.remove(Long),com.cloud.domain.dao.DomainDaoImpl,remove,(Ljava/lang/Long;)Z,false,true,At DomainDaoImpl.java:[line 165],com.cloud.domain.dao.DomainDaoImpl,true,165,165,138,138,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,At DomainDaoImpl.java:[line 165],com.cloud.domain.dao.DomainDaoImpl,165,165,135,135,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c826950d22d556d1063682d36acef4a1,1,3,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DomainDaoImpl.java,com.cloud.domain.dao.DomainDaoImpl,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In class com.cloud.domain.dao.DomainDaoImpl,com.cloud.domain.dao.DomainDaoImpl,true,com.cloud.domain.dao.DomainDaoImpl,148,202,0,816,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In method com.cloud.domain.dao.DomainDaoImpl.remove(Long),com.cloud.domain.dao.DomainDaoImpl,remove,(Ljava/lang/Long;)Z,false,true,At DomainDaoImpl.java:[line 178],com.cloud.domain.dao.DomainDaoImpl,true,178,178,254,254,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,At DomainDaoImpl.java:[line 178],com.cloud.domain.dao.DomainDaoImpl,178,178,251,251,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c826950d22d556d1063682d36acef4a1,2,3,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DomainDaoImpl.java,com.cloud.domain.dao.DomainDaoImpl,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In class com.cloud.domain.dao.DomainDaoImpl,com.cloud.domain.dao.DomainDaoImpl,true,com.cloud.domain.dao.DomainDaoImpl,148,202,0,816,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,In method com.cloud.domain.dao.DomainDaoImpl.remove(Long),com.cloud.domain.dao.DomainDaoImpl,remove,(Ljava/lang/Long;)Z,false,true,At DomainDaoImpl.java:[line 199],com.cloud.domain.dao.DomainDaoImpl,true,199,199,390,390,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,At DomainDaoImpl.java:[line 199],com.cloud.domain.dao.DomainDaoImpl,199,199,385,385,DomainDaoImpl.java,com/cloud/domain/dao/DomainDaoImpl.java,java/com/cloud/domain/dao/DomainDaoImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c826950d22d556d1063682d36acef4a1,3,3,117,,,,,,,,,,,,,,,,,,,,,,
