ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,String/1/Message,String/1/_value,String/1/_role
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,2285,2447,0,2517,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,"In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.createVbd(Connect, VirtualMachineTO, String, LibvirtVMDef)",com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,createVbd,(Lorg/libvirt/Connect;Lcom/cloud/agent/api/to/VirtualMachineTO;Ljava/lang/String;Lcom/cloud/hypervisor/kvm/resource/LibvirtVMDef;)V,false,true,At LibvirtComputingResource.java:[line 2434],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,2434,2434,1323,1323,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 2434],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,2434,2434,1320,1320,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9866435409c906894b10e59c17c0865,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,1483,1495,0,209,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.destroyTunnelNetwork(String),com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,destroyTunnelNetwork,(Ljava/lang/String;)Z,false,true,At LibvirtComputingResource.java:[line 1492],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,1492,1492,82,82,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 1492],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,1492,1492,79,79,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,dc43de398816627c394d53ce6f12499f,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,2051,2061,0,201,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,"In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.enlightenWindowsVm(VirtualMachineTO, LibvirtVMDef$FeaturesDef)",com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,enlightenWindowsVm,(Lcom/cloud/agent/api/to/VirtualMachineTO;Lcom/cloud/hypervisor/kvm/resource/LibvirtVMDef$FeaturesDef;)V,false,true,At LibvirtComputingResource.java:[line 2059],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,2059,2059,83,83,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 2059],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,2059,2059,80,80,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4a1e3dfb3e310b165d3e0f6c53dd7e3,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,323,337,0,370,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,"In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.executeInVR(String, String, String, Duration)",com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,executeInVR,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/joda/time/Duration;)Lcom/cloud/utils/ExecutionResult;,false,true,At LibvirtComputingResource.java:[line 335],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,335,335,92,92,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 335],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,335,335,89,89,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6e8c55cd2015388576d8b21c41aadb25,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,1500,1514,0,279,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.findOrCreateTunnelNetwork(String),com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,findOrCreateTunnelNetwork,(Ljava/lang/String;)Z,false,true,At LibvirtComputingResource.java:[line 1509],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,1509,1509,97,97,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 1509],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,1509,1509,94,94,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,fc10a712074311876fa893f7a85690e2,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,1628,1650,0,394,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.getBroadcastUriFromBridge(String),com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,getBroadcastUriFromBridge,(Ljava/lang/String;)Ljava/lang/String;,false,true,At LibvirtComputingResource.java:[line 1631],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,1631,1631,53,53,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 1631],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,1631,1631,50,50,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7b1882e3ce0e554f7c60d4be8edbd3d,0,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,1628,1650,0,394,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.getBroadcastUriFromBridge(String),com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,getBroadcastUriFromBridge,(Ljava/lang/String;)Ljava/lang/String;,false,true,At LibvirtComputingResource.java:[line 1643],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,1643,1643,187,187,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 1643],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,1643,1643,184,184,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7b1882e3ce0e554f7c60d4be8edbd3d,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,1628,1650,0,394,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.getBroadcastUriFromBridge(String),com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,getBroadcastUriFromBridge,(Ljava/lang/String;)Ljava/lang/String;,false,true,At LibvirtComputingResource.java:[line 1649],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,1649,1649,227,227,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 1649],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,1649,1649,224,224,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7b1882e3ce0e554f7c60d4be8edbd3d,2,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,541,570,0,507,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.getDeveloperProperties(),com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,getDeveloperProperties,()Ljava/util/Map;,false,true,At LibvirtComputingResource.java:[line 546],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,546,546,45,45,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 546],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,546,546,42,42,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,746733dec60648ac22c01e97591a59e8,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,3181,3196,0,318,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.getDiskModelFromVMDetail(VirtualMachineTO),com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,getDiskModelFromVMDetail,(Lcom/cloud/agent/api/to/VirtualMachineTO;)Lcom/cloud/hypervisor/kvm/resource/LibvirtVMDef$DiskDef$DiskBus;,false,true,At LibvirtComputingResource.java:[line 3188],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,3188,3188,54,54,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 3188],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,3188,3188,51,51,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,dc25a59787bcb79fa7fdd4935b58ba94,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,3181,3196,0,318,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.getDiskModelFromVMDetail(VirtualMachineTO),com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,getDiskModelFromVMDetail,(Lcom/cloud/agent/api/to/VirtualMachineTO;)Lcom/cloud/hypervisor/kvm/resource/LibvirtVMDef$DiskDef$DiskBus;,false,true,At LibvirtComputingResource.java:[line 3191],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,3191,3191,119,119,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 3191],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,3191,3191,116,116,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,dc25a59787bcb79fa7fdd4935b58ba94,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,3255,3273,0,571,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,"In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.getDisks(Connect, String)",com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,getDisks,(Lorg/libvirt/Connect;Ljava/lang/String;)Ljava/util/List;,false,true,At LibvirtComputingResource.java:[line 3263],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,3263,3263,94,94,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 3263],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,3263,3263,91,91,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5d9fdd6edf927140a3c33ee2fe15015f,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtComputingResource.java,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In class com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,2831,2854,0,367,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,In method com.cloud.hypervisor.kvm.resource.LibvirtComputingResource.getHostVmStateReport(),com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,getHostVmStateReport,()Ljava/util/HashMap;,false,true,At LibvirtComputingResource.java:[line 2841],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,true,2841,2841,88,88,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,At LibvirtComputingResource.java:[line 2841],com.cloud.hypervisor.kvm.resource.LibvirtComputingResource,2841,2841,85,85,LibvirtComputingResource.java,com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,java/com/cloud/hypervisor/kvm/resource/LibvirtComputingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,97ab6f4b4bd5467eb8704f471d2dde74,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
