ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Network.java,com.cloud.hypervisor.ovm3.objects.Network,Network.java,com/cloud/hypervisor/ovm3/objects/Network.java,java/com/cloud/hypervisor/ovm3/objects/Network.java,In class com.cloud.hypervisor.ovm3.objects.Network,com.cloud.hypervisor.ovm3.objects.Network,true,com.cloud.hypervisor.ovm3.objects.Network,149,155,0,148,Network.java,com/cloud/hypervisor/ovm3/objects/Network.java,java/com/cloud/hypervisor/ovm3/objects/Network.java,In method com.cloud.hypervisor.ovm3.objects.Network.getBridgeByName(String),com.cloud.hypervisor.ovm3.objects.Network,getBridgeByName,(Ljava/lang/String;)Lcom/cloud/hypervisor/ovm3/objects/Network$Interface;,false,true,At Network.java:[line 153],com.cloud.hypervisor.ovm3.objects.Network,true,153,153,58,58,Network.java,com/cloud/hypervisor/ovm3/objects/Network.java,java/com/cloud/hypervisor/ovm3/objects/Network.java,At Network.java:[line 153],com.cloud.hypervisor.ovm3.objects.Network,153,153,55,55,Network.java,com/cloud/hypervisor/ovm3/objects/Network.java,java/com/cloud/hypervisor/ovm3/objects/Network.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,fa4672573ba09204738b557a26073fe,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Network.java,com.cloud.hypervisor.ovm3.objects.Network,Network.java,com/cloud/hypervisor/ovm3/objects/Network.java,java/com/cloud/hypervisor/ovm3/objects/Network.java,In class com.cloud.hypervisor.ovm3.objects.Network,com.cloud.hypervisor.ovm3.objects.Network,true,com.cloud.hypervisor.ovm3.objects.Network,113,128,0,358,Network.java,com/cloud/hypervisor/ovm3/objects/Network.java,java/com/cloud/hypervisor/ovm3/objects/Network.java,"In method com.cloud.hypervisor.ovm3.objects.Network.getNetIface(String, String)",com.cloud.hypervisor.ovm3.objects.Network,getNetIface,(Ljava/lang/String;Ljava/lang/String;)Lcom/cloud/hypervisor/ovm3/objects/Network$Interface;,false,true,At Network.java:[line 126],com.cloud.hypervisor.ovm3.objects.Network,true,126,126,148,148,Network.java,com/cloud/hypervisor/ovm3/objects/Network.java,java/com/cloud/hypervisor/ovm3/objects/Network.java,At Network.java:[line 126],com.cloud.hypervisor.ovm3.objects.Network,126,126,145,145,Network.java,com/cloud/hypervisor/ovm3/objects/Network.java,java/com/cloud/hypervisor/ovm3/objects/Network.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2d6a77a8032bebd940337675b4f0233e,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In OvmObject.java,com.cloud.hypervisor.ovm3.objects.OvmObject,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,In class com.cloud.hypervisor.ovm3.objects.OvmObject,com.cloud.hypervisor.ovm3.objects.OvmObject,true,com.cloud.hypervisor.ovm3.objects.OvmObject,228,245,0,335,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,In method com.cloud.hypervisor.ovm3.objects.OvmObject.prepParse(String),com.cloud.hypervisor.ovm3.objects.OvmObject,prepParse,(Ljava/lang/String;)Lorg/w3c/dom/Document;,false,true,At OvmObject.java:[line 242],com.cloud.hypervisor.ovm3.objects.OvmObject,true,242,242,85,85,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,At OvmObject.java:[line 242],com.cloud.hypervisor.ovm3.objects.OvmObject,242,242,80,80,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,117672b3d01778016a9a4159b17301ef,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In OvmObject.java,com.cloud.hypervisor.ovm3.objects.OvmObject,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,In class com.cloud.hypervisor.ovm3.objects.OvmObject,com.cloud.hypervisor.ovm3.objects.OvmObject,true,com.cloud.hypervisor.ovm3.objects.OvmObject,210,221,0,304,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,"In method com.cloud.hypervisor.ovm3.objects.OvmObject.xmlToString(String, Document)",com.cloud.hypervisor.ovm3.objects.OvmObject,xmlToString,(Ljava/lang/String;Lorg/w3c/dom/Document;)Ljava/lang/String;,false,true,At OvmObject.java:[line 218],com.cloud.hypervisor.ovm3.objects.OvmObject,true,218,218,75,75,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,At OvmObject.java:[line 218],com.cloud.hypervisor.ovm3.objects.OvmObject,218,218,72,72,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b1a696051dc9f2833f27bb63e0ed1ac9,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential XPath Injection,This use of XPath.compile(...) can be vulnerable to XPath Injection,In OvmObject.java,com.cloud.hypervisor.ovm3.objects.OvmObject,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,In class com.cloud.hypervisor.ovm3.objects.OvmObject,com.cloud.hypervisor.ovm3.objects.OvmObject,true,com.cloud.hypervisor.ovm3.objects.OvmObject,188,204,0,464,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,"In method com.cloud.hypervisor.ovm3.objects.OvmObject.xmlToList(String, Document)",com.cloud.hypervisor.ovm3.objects.OvmObject,xmlToList,(Ljava/lang/String;Lorg/w3c/dom/Document;)Ljava/util/List;,false,true,At OvmObject.java:[line 192],com.cloud.hypervisor.ovm3.objects.OvmObject,true,192,192,23,23,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,,,,,,,,,,Sink method XPath.compile(...),XPath.compile(...),Sink method,XPATH_INJECTION,2,7,SECXPI,SECURITY,d000982c9301b4066f8ee615c1a5620c,0,0,643,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,
Potential XPath Injection,This use of XPath.compile(...) can be vulnerable to XPath Injection,In OvmObject.java,com.cloud.hypervisor.ovm3.objects.OvmObject,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,In class com.cloud.hypervisor.ovm3.objects.OvmObject,com.cloud.hypervisor.ovm3.objects.OvmObject,true,com.cloud.hypervisor.ovm3.objects.OvmObject,160,182,0,559,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,"In method com.cloud.hypervisor.ovm3.objects.OvmObject.xmlToMap(String, Document)",com.cloud.hypervisor.ovm3.objects.OvmObject,xmlToMap,(Ljava/lang/String;Lorg/w3c/dom/Document;)Ljava/util/Map;,false,true,At OvmObject.java:[line 163],com.cloud.hypervisor.ovm3.objects.OvmObject,true,163,163,13,13,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,,,,,,,,,,Sink method XPath.compile(...),XPath.compile(...),Sink method,XPATH_INJECTION,2,7,SECXPI,SECURITY,47fa781a8377c186f4771873fefde44b,0,0,643,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,
Potential XPath Injection,This use of XPath.compile(...) can be vulnerable to XPath Injection,In OvmObject.java,com.cloud.hypervisor.ovm3.objects.OvmObject,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,In class com.cloud.hypervisor.ovm3.objects.OvmObject,com.cloud.hypervisor.ovm3.objects.OvmObject,true,com.cloud.hypervisor.ovm3.objects.OvmObject,210,221,0,304,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,"In method com.cloud.hypervisor.ovm3.objects.OvmObject.xmlToString(String, Document)",com.cloud.hypervisor.ovm3.objects.OvmObject,xmlToString,(Ljava/lang/String;Lorg/w3c/dom/Document;)Ljava/lang/String;,false,true,At OvmObject.java:[line 213],com.cloud.hypervisor.ovm3.objects.OvmObject,true,213,213,13,13,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,,,,,,,,,,Sink method XPath.compile(...),XPath.compile(...),Sink method,XPATH_INJECTION,2,7,SECXPI,SECURITY,c20829a76420c7e85b73d5428b17f086,0,0,643,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,
XML parsing vulnerable to XXE (DocumentBuilder),The use of DocumentBuilder.parse(...) is vulnerable to XML External Entity attacks,In OvmObject.java,com.cloud.hypervisor.ovm3.objects.OvmObject,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,In class com.cloud.hypervisor.ovm3.objects.OvmObject,com.cloud.hypervisor.ovm3.objects.OvmObject,true,com.cloud.hypervisor.ovm3.objects.OvmObject,228,245,0,335,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,In method com.cloud.hypervisor.ovm3.objects.OvmObject.prepParse(String),com.cloud.hypervisor.ovm3.objects.OvmObject,prepParse,(Ljava/lang/String;)Lorg/w3c/dom/Document;,false,true,At OvmObject.java:[line 239],com.cloud.hypervisor.ovm3.objects.OvmObject,true,239,239,47,47,OvmObject.java,com/cloud/hypervisor/ovm3/objects/OvmObject.java,java/com/cloud/hypervisor/ovm3/objects/OvmObject.java,,,,,,,,,,Value DocumentBuilder.parse(...),DocumentBuilder.parse(...),,XXE_DOCUMENT,2,7,SECXXEDOC,SECURITY,c20751b0d9ecae38f76d5ffb5199679,0,0,611,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In PoolOCFS2.java,com.cloud.hypervisor.ovm3.objects.PoolOCFS2,PoolOCFS2.java,com/cloud/hypervisor/ovm3/objects/PoolOCFS2.java,java/com/cloud/hypervisor/ovm3/objects/PoolOCFS2.java,In class com.cloud.hypervisor.ovm3.objects.PoolOCFS2,com.cloud.hypervisor.ovm3.objects.PoolOCFS2,true,com.cloud.hypervisor.ovm3.objects.PoolOCFS2,103,110,0,259,PoolOCFS2.java,com/cloud/hypervisor/ovm3/objects/PoolOCFS2.java,java/com/cloud/hypervisor/ovm3/objects/PoolOCFS2.java,"In method com.cloud.hypervisor.ovm3.objects.PoolOCFS2.createPoolFs(String, String, String, String, String, String)",com.cloud.hypervisor.ovm3.objects.PoolOCFS2,createPoolFs,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/Boolean;,false,true,At PoolOCFS2.java:[line 107],com.cloud.hypervisor.ovm3.objects.PoolOCFS2,true,107,107,90,90,PoolOCFS2.java,com/cloud/hypervisor/ovm3/objects/PoolOCFS2.java,java/com/cloud/hypervisor/ovm3/objects/PoolOCFS2.java,At PoolOCFS2.java:[line 107],com.cloud.hypervisor.ovm3.objects.PoolOCFS2,107,107,87,87,PoolOCFS2.java,com/cloud/hypervisor/ovm3/objects/PoolOCFS2.java,java/com/cloud/hypervisor/ovm3/objects/PoolOCFS2.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5400c7743d5719b49d46ef30a9a0d8d6,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Xen.java,com.cloud.hypervisor.ovm3.objects.Xen,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In class com.cloud.hypervisor.ovm3.objects.Xen,com.cloud.hypervisor.ovm3.objects.Xen,true,com.cloud.hypervisor.ovm3.objects.Xen,899,904,0,141,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In method com.cloud.hypervisor.ovm3.objects.Xen.getVmConfig(String),com.cloud.hypervisor.ovm3.objects.Xen,getVmConfig,(Ljava/lang/String;)Lcom/cloud/hypervisor/ovm3/objects/Xen$Vm;,false,true,At Xen.java:[line 901],com.cloud.hypervisor.ovm3.objects.Xen,true,901,901,38,38,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,At Xen.java:[line 901],com.cloud.hypervisor.ovm3.objects.Xen,901,901,35,35,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5b5058f92bcdf20b0a5807cda27bc3d9,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Xen.java,com.cloud.hypervisor.ovm3.objects.Xen,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In class com.cloud.hypervisor.ovm3.objects.Xen,com.cloud.hypervisor.ovm3.objects.Xen,true,com.cloud.hypervisor.ovm3.objects.Xen,918,944,0,623,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,"In method com.cloud.hypervisor.ovm3.objects.Xen.getVmConfig(String, String)",com.cloud.hypervisor.ovm3.objects.Xen,getVmConfig,(Ljava/lang/String;Ljava/lang/String;)Lcom/cloud/hypervisor/ovm3/objects/Xen$Vm;,false,true,At Xen.java:[line 922],com.cloud.hypervisor.ovm3.objects.Xen,true,922,922,68,68,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,At Xen.java:[line 922],com.cloud.hypervisor.ovm3.objects.Xen,922,922,65,65,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b642725864e64b2d22eb79cd37e33744,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Xen.java,com.cloud.hypervisor.ovm3.objects.Xen$Vm,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In class com.cloud.hypervisor.ovm3.objects.Xen$Vm,com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,com.cloud.hypervisor.ovm3.objects.Xen$Vm,401,409,0,290,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,"In method com.cloud.hypervisor.ovm3.objects.Xen$Vm.addDiskToDisks(String, String, String)",com.cloud.hypervisor.ovm3.objects.Xen$Vm,addDiskToDisks,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/Boolean;,false,true,At Xen.java:[line 403],com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,403,403,82,82,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,At Xen.java:[line 403],com.cloud.hypervisor.ovm3.objects.Xen$Vm,403,403,79,79,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,801c19d4d55aa9aaf87709f873158a3c,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Xen.java,com.cloud.hypervisor.ovm3.objects.Xen$Vm,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In class com.cloud.hypervisor.ovm3.objects.Xen$Vm,com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,com.cloud.hypervisor.ovm3.objects.Xen$Vm,316,322,0,197,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,"In method com.cloud.hypervisor.ovm3.objects.Xen$Vm.addVif(Integer, String, String)",com.cloud.hypervisor.ovm3.objects.Xen$Vm,addVif,(Ljava/lang/Integer;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/Boolean;,false,true,At Xen.java:[line 317],com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,317,317,33,33,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,At Xen.java:[line 317],com.cloud.hypervisor.ovm3.objects.Xen$Vm,317,317,30,30,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b23653dae6fc42e9f27bfe4db8501f64,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Xen.java,com.cloud.hypervisor.ovm3.objects.Xen$Vm,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In class com.cloud.hypervisor.ovm3.objects.Xen$Vm,com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,com.cloud.hypervisor.ovm3.objects.Xen$Vm,301,312,0,351,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In method com.cloud.hypervisor.ovm3.objects.Xen$Vm.getVifIdByIp(String),com.cloud.hypervisor.ovm3.objects.Xen$Vm,getVifIdByIp,(Ljava/lang/String;)Ljava/lang/Integer;,false,true,At Xen.java:[line 311],com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,311,311,166,166,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,At Xen.java:[line 311],com.cloud.hypervisor.ovm3.objects.Xen$Vm,311,311,163,163,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,48f8fe2984066b196b840ff53da836cc,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Xen.java,com.cloud.hypervisor.ovm3.objects.Xen$Vm,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In class com.cloud.hypervisor.ovm3.objects.Xen$Vm,com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,com.cloud.hypervisor.ovm3.objects.Xen$Vm,287,298,0,351,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In method com.cloud.hypervisor.ovm3.objects.Xen$Vm.getVifIdByMac(String),com.cloud.hypervisor.ovm3.objects.Xen$Vm,getVifIdByMac,(Ljava/lang/String;)Ljava/lang/Integer;,false,true,At Xen.java:[line 297],com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,297,297,166,166,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,At Xen.java:[line 297],com.cloud.hypervisor.ovm3.objects.Xen$Vm,297,297,163,163,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a6e5f0a958592bd2b9b3684a216ae886,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Xen.java,com.cloud.hypervisor.ovm3.objects.Xen$Vm,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In class com.cloud.hypervisor.ovm3.objects.Xen$Vm,com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,com.cloud.hypervisor.ovm3.objects.Xen$Vm,413,421,0,209,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In method com.cloud.hypervisor.ovm3.objects.Xen$Vm.removeDisk(String),com.cloud.hypervisor.ovm3.objects.Xen$Vm,removeDisk,(Ljava/lang/String;)Ljava/lang/Boolean;,false,true,At Xen.java:[line 420],com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,420,420,94,94,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,At Xen.java:[line 420],com.cloud.hypervisor.ovm3.objects.Xen$Vm,420,420,91,91,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d4c0f89fc027a6b877d3b37586f4590b,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Xen.java,com.cloud.hypervisor.ovm3.objects.Xen$Vm,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In class com.cloud.hypervisor.ovm3.objects.Xen$Vm,com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,com.cloud.hypervisor.ovm3.objects.Xen$Vm,336,351,0,409,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,"In method com.cloud.hypervisor.ovm3.objects.Xen$Vm.removeVif(String, String)",com.cloud.hypervisor.ovm3.objects.Xen$Vm,removeVif,(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/Boolean;,false,true,At Xen.java:[line 341],com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,341,341,104,104,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,At Xen.java:[line 341],com.cloud.hypervisor.ovm3.objects.Xen$Vm,341,341,101,101,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ab8b0f9d0f291f271bbd2dfad0d87e13,0,2,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Xen.java,com.cloud.hypervisor.ovm3.objects.Xen$Vm,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,In class com.cloud.hypervisor.ovm3.objects.Xen$Vm,com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,com.cloud.hypervisor.ovm3.objects.Xen$Vm,336,351,0,409,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,"In method com.cloud.hypervisor.ovm3.objects.Xen$Vm.removeVif(String, String)",com.cloud.hypervisor.ovm3.objects.Xen$Vm,removeVif,(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/Boolean;,false,true,At Xen.java:[line 343],com.cloud.hypervisor.ovm3.objects.Xen$Vm,true,343,343,133,133,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,At Xen.java:[line 343],com.cloud.hypervisor.ovm3.objects.Xen$Vm,343,343,130,130,Xen.java,com/cloud/hypervisor/ovm3/objects/Xen.java,java/com/cloud/hypervisor/ovm3/objects/Xen.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ab8b0f9d0f291f271bbd2dfad0d87e13,1,2,117,,,,,,,,,,,,,,,,,,,,,
