ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,String/0/Message,String/0/_value,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/_role,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In VirtualRoutingResource.java,com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,VirtualRoutingResource.java,com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,java/com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,In class com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,true,com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,95,155,0,1895,VirtualRoutingResource.java,com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,java/com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,In method com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource.executeRequest(NetworkElementCommand),com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,executeRequest,(Lcom/cloud/agent/api/routing/NetworkElementCommand;)Lcom/cloud/agent/api/Answer;,false,true,At VirtualRoutingResource.java:[line 152],com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,true,152,152,971,971,VirtualRoutingResource.java,com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,java/com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,Sink method Logger.error(...),Logger.error(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,789734a44a694f3cc37e03e0110a0120,1,1,117,At VirtualRoutingResource.java:[line 152],com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,152,152,968,968,VirtualRoutingResource.java,com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,java/com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In VirtualRoutingResource.java,com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,VirtualRoutingResource.java,com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,java/com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,In class com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,true,com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,406,410,0,119,VirtualRoutingResource.java,com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,java/com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,In method com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource.generateCommandCfg(NetworkElementCommand),com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,generateCommandCfg,(Lcom/cloud/agent/api/routing/NetworkElementCommand;)Ljava/util/List;,false,true,At VirtualRoutingResource.java:[line 406],com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,true,406,406,33,33,VirtualRoutingResource.java,com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,java/com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a2053a3ee73b545ae5867274baa1dbf,0,0,117,At VirtualRoutingResource.java:[line 406],com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource,406,406,30,30,VirtualRoutingResource.java,com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,java/com/cloud/agent/resource/virtualnetwork/VirtualRoutingResource.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In AbstractConfigItemFacade.java,com.cloud.agent.resource.virtualnetwork.facade.AbstractConfigItemFacade,AbstractConfigItemFacade.java,com/cloud/agent/resource/virtualnetwork/facade/AbstractConfigItemFacade.java,java/com/cloud/agent/resource/virtualnetwork/facade/AbstractConfigItemFacade.java,In class com.cloud.agent.resource.virtualnetwork.facade.AbstractConfigItemFacade,com.cloud.agent.resource.virtualnetwork.facade.AbstractConfigItemFacade,true,com.cloud.agent.resource.virtualnetwork.facade.AbstractConfigItemFacade,120,133,0,271,AbstractConfigItemFacade.java,com/cloud/agent/resource/virtualnetwork/facade/AbstractConfigItemFacade.java,java/com/cloud/agent/resource/virtualnetwork/facade/AbstractConfigItemFacade.java,In method com.cloud.agent.resource.virtualnetwork.facade.AbstractConfigItemFacade.generateConfigItems(ConfigBase),com.cloud.agent.resource.virtualnetwork.facade.AbstractConfigItemFacade,generateConfigItems,(Lcom/cloud/agent/resource/virtualnetwork/model/ConfigBase;)Ljava/util/List;,false,true,At AbstractConfigItemFacade.java:[line 124],com.cloud.agent.resource.virtualnetwork.facade.AbstractConfigItemFacade,true,124,124,59,59,AbstractConfigItemFacade.java,com/cloud/agent/resource/virtualnetwork/facade/AbstractConfigItemFacade.java,java/com/cloud/agent/resource/virtualnetwork/facade/AbstractConfigItemFacade.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,fb5a8ba22d4fb3177d12e7b3d7868d75,0,0,117,At AbstractConfigItemFacade.java:[line 124],com.cloud.agent.resource.virtualnetwork.facade.AbstractConfigItemFacade,124,124,56,56,AbstractConfigItemFacade.java,com/cloud/agent/resource/virtualnetwork/facade/AbstractConfigItemFacade.java,java/com/cloud/agent/resource/virtualnetwork/facade/AbstractConfigItemFacade.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In SetNetworkAclConfigItem.java,com.cloud.agent.resource.virtualnetwork.facade.SetNetworkAclConfigItem,SetNetworkAclConfigItem.java,com/cloud/agent/resource/virtualnetwork/facade/SetNetworkAclConfigItem.java,java/com/cloud/agent/resource/virtualnetwork/facade/SetNetworkAclConfigItem.java,In class com.cloud.agent.resource.virtualnetwork.facade.SetNetworkAclConfigItem,com.cloud.agent.resource.virtualnetwork.facade.SetNetworkAclConfigItem,true,com.cloud.agent.resource.virtualnetwork.facade.SetNetworkAclConfigItem,48,98,0,1254,SetNetworkAclConfigItem.java,com/cloud/agent/resource/virtualnetwork/facade/SetNetworkAclConfigItem.java,java/com/cloud/agent/resource/virtualnetwork/facade/SetNetworkAclConfigItem.java,In method com.cloud.agent.resource.virtualnetwork.facade.SetNetworkAclConfigItem.generateConfig(NetworkElementCommand),com.cloud.agent.resource.virtualnetwork.facade.SetNetworkAclConfigItem,generateConfig,(Lcom/cloud/agent/api/routing/NetworkElementCommand;)Ljava/util/List;,false,true,At SetNetworkAclConfigItem.java:[line 84],com.cloud.agent.resource.virtualnetwork.facade.SetNetworkAclConfigItem,true,84,84,457,457,SetNetworkAclConfigItem.java,com/cloud/agent/resource/virtualnetwork/facade/SetNetworkAclConfigItem.java,java/com/cloud/agent/resource/virtualnetwork/facade/SetNetworkAclConfigItem.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,135cbdf1884f960fe18e9eb79b1ac3e9,0,0,117,At SetNetworkAclConfigItem.java:[line 84],com.cloud.agent.resource.virtualnetwork.facade.SetNetworkAclConfigItem,84,84,454,454,SetNetworkAclConfigItem.java,com/cloud/agent/resource/virtualnetwork/facade/SetNetworkAclConfigItem.java,java/com/cloud/agent/resource/virtualnetwork/facade/SetNetworkAclConfigItem.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Request.java,com.cloud.agent.transport.Request,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,In class com.cloud.agent.transport.Request,com.cloud.agent.transport.Request,true,com.cloud.agent.transport.Request,247,260,0,273,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,In method com.cloud.agent.transport.Request.getCommands(),com.cloud.agent.transport.Request,getCommands,()[Lcom/cloud/agent/api/Command;,false,true,At Request.java:[line 256],com.cloud.agent.transport.Request,true,256,256,101,101,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method Logger.error(...),Logger.error(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3d117f5e82061a18934587287b4ca4ae,0,0,117,At Request.java:[line 256],com.cloud.agent.transport.Request,256,256,97,97,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Request.java,com.cloud.agent.transport.Request,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,In class com.cloud.agent.transport.Request,com.cloud.agent.transport.Request,true,com.cloud.agent.transport.Request,399,455,0,1161,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,"In method com.cloud.agent.transport.Request.log(String, boolean, Level)",com.cloud.agent.transport.Request,log,(Ljava/lang/String;ZLorg/apache/log4j/Level;)Ljava/lang/String;,false,true,At Request.java:[line 405],com.cloud.agent.transport.Request,true,405,405,81,81,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method Logger.error(...),Logger.error(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,56f58fc54db2b11ca181eb051c3b33d6,0,1,117,At Request.java:[line 405],com.cloud.agent.transport.Request,405,405,78,78,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Request.java,com.cloud.agent.transport.Request,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,In class com.cloud.agent.transport.Request,com.cloud.agent.transport.Request,true,com.cloud.agent.transport.Request,399,455,0,1161,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,"In method com.cloud.agent.transport.Request.log(String, boolean, Level)",com.cloud.agent.transport.Request,log,(Ljava/lang/String;ZLorg/apache/log4j/Level;)Ljava/lang/String;,false,true,At Request.java:[line 416],com.cloud.agent.transport.Request,true,416,416,194,194,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method Logger.error(...),Logger.error(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,56f58fc54db2b11ca181eb051c3b33d6,1,1,117,At Request.java:[line 416],com.cloud.agent.transport.Request,416,416,189,189,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Request.java,com.cloud.agent.transport.Request,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,In class com.cloud.agent.transport.Request,com.cloud.agent.transport.Request,true,com.cloud.agent.transport.Request,371,377,0,127,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,"In method com.cloud.agent.transport.Request.logD(String, boolean)",com.cloud.agent.transport.Request,logD,(Ljava/lang/String;Z)V,false,true,At Request.java:[line 374],com.cloud.agent.transport.Request,true,374,374,27,27,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a76ca6f50bbbeb0d1703e84badb17ecc,0,0,117,At Request.java:[line 372],com.cloud.agent.transport.Request,372,372,15,15,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.trace(...) might be used to include CRLF characters into log messages,In Request.java,com.cloud.agent.transport.Request,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,In class com.cloud.agent.transport.Request,com.cloud.agent.transport.Request,true,com.cloud.agent.transport.Request,380,391,0,192,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,"In method com.cloud.agent.transport.Request.logT(String, boolean)",com.cloud.agent.transport.Request,logT,(Ljava/lang/String;Z)V,false,true,At Request.java:[line 383],com.cloud.agent.transport.Request,true,383,383,27,27,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method Logger.trace(...),Logger.trace(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5de37df38e1442f0d3ddbac6ec91308c,0,0,117,At Request.java:[line 381],com.cloud.agent.transport.Request,381,381,15,15,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Request.java,com.cloud.agent.transport.Request,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,In class com.cloud.agent.transport.Request,com.cloud.agent.transport.Request,true,com.cloud.agent.transport.Request,380,391,0,192,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,"In method com.cloud.agent.transport.Request.logT(String, boolean)",com.cloud.agent.transport.Request,logT,(Ljava/lang/String;Z)V,false,true,At Request.java:[line 388],com.cloud.agent.transport.Request,true,388,388,64,64,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4971087501550a3e78c5b9edb2dc2b2b,0,0,117,At Request.java:[line 386],com.cloud.agent.transport.Request,386,386,52,52,Request.java,com/cloud/agent/transport/Request.java,java/com/cloud/agent/transport/Request.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In HAProxyConfigurator.java,com.cloud.network.HAProxyConfigurator,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,In class com.cloud.network.HAProxyConfigurator,com.cloud.network.HAProxyConfigurator,true,com.cloud.network.HAProxyConfigurator,579,650,0,1117,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,In method com.cloud.network.HAProxyConfigurator.generateConfiguration(LoadBalancerConfigCommand),com.cloud.network.HAProxyConfigurator,generateConfiguration,(Lcom/cloud/agent/api/routing/LoadBalancerConfigCommand;)[Ljava/lang/String;,false,true,At HAProxyConfigurator.java:[line 588],com.cloud.network.HAProxyConfigurator,true,588,588,151,151,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4134b23ad74cf5a0da6697a80f9c49ea,0,1,117,At HAProxyConfigurator.java:[line 588],com.cloud.network.HAProxyConfigurator,588,588,148,148,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In HAProxyConfigurator.java,com.cloud.network.HAProxyConfigurator,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,In class com.cloud.network.HAProxyConfigurator,com.cloud.network.HAProxyConfigurator,true,com.cloud.network.HAProxyConfigurator,579,650,0,1117,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,In method com.cloud.network.HAProxyConfigurator.generateConfiguration(LoadBalancerConfigCommand),com.cloud.network.HAProxyConfigurator,generateConfiguration,(Lcom/cloud/agent/api/routing/LoadBalancerConfigCommand;)[Ljava/lang/String;,false,true,At HAProxyConfigurator.java:[line 604],com.cloud.network.HAProxyConfigurator,true,604,604,264,264,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4134b23ad74cf5a0da6697a80f9c49ea,1,1,117,At HAProxyConfigurator.java:[line 604],com.cloud.network.HAProxyConfigurator,604,604,261,261,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In HAProxyConfigurator.java,com.cloud.network.HAProxyConfigurator,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,In class com.cloud.network.HAProxyConfigurator,com.cloud.network.HAProxyConfigurator,true,com.cloud.network.HAProxyConfigurator,559,574,0,298,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,"In method com.cloud.network.HAProxyConfigurator.generateStatsRule(LoadBalancerConfigCommand, String, String)",com.cloud.network.HAProxyConfigurator,generateStatsRule,(Lcom/cloud/agent/api/routing/LoadBalancerConfigCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At HAProxyConfigurator.java:[line 572],com.cloud.network.HAProxyConfigurator,true,572,572,133,133,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,18187072f884b9f019b0b596f3d03d40,0,0,117,At HAProxyConfigurator.java:[line 572],com.cloud.network.HAProxyConfigurator,572,572,130,130,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In HAProxyConfigurator.java,com.cloud.network.HAProxyConfigurator,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,In class com.cloud.network.HAProxyConfigurator,com.cloud.network.HAProxyConfigurator,true,com.cloud.network.HAProxyConfigurator,304,467,0,2158,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,In method com.cloud.network.HAProxyConfigurator.getLbSubRuleForStickiness(LoadBalancerTO),com.cloud.network.HAProxyConfigurator,getLbSubRuleForStickiness,(Lcom/cloud/agent/api/to/LoadBalancerTO;)Ljava/lang/String;,false,true,At HAProxyConfigurator.java:[line 460],com.cloud.network.HAProxyConfigurator,true,460,460,989,989,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a215f446f3587be38eddc31279e44f77,0,0,117,At HAProxyConfigurator.java:[line 460],com.cloud.network.HAProxyConfigurator,460,460,986,986,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In HAProxyConfigurator.java,com.cloud.network.HAProxyConfigurator,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,In class com.cloud.network.HAProxyConfigurator,com.cloud.network.HAProxyConfigurator,true,com.cloud.network.HAProxyConfigurator,471,555,0,1387,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,"In method com.cloud.network.HAProxyConfigurator.getRulesForPool(LoadBalancerTO, boolean)",com.cloud.network.HAProxyConfigurator,getRulesForPool,(Lcom/cloud/agent/api/to/LoadBalancerTO;Z)Ljava/util/List;,false,true,At HAProxyConfigurator.java:[line 543],com.cloud.network.HAProxyConfigurator,true,543,543,639,639,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ec0ad9e11b79336574cbf5fecf5c4bd7,0,0,117,At HAProxyConfigurator.java:[line 543],com.cloud.network.HAProxyConfigurator,543,543,636,636,HAProxyConfigurator.java,com/cloud/network/HAProxyConfigurator.java,java/com/cloud/network/HAProxyConfigurator.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TrafficSentinelResource.java,com.cloud.network.resource.TrafficSentinelResource,TrafficSentinelResource.java,com/cloud/network/resource/TrafficSentinelResource.java,java/com/cloud/network/resource/TrafficSentinelResource.java,In class com.cloud.network.resource.TrafficSentinelResource,com.cloud.network.resource.TrafficSentinelResource,true,com.cloud.network.resource.TrafficSentinelResource,196,262,0,994,TrafficSentinelResource.java,com/cloud/network/resource/TrafficSentinelResource.java,java/com/cloud/network/resource/TrafficSentinelResource.java,In method com.cloud.network.resource.TrafficSentinelResource.getPublicIpBytesSentAndReceived(DirectNetworkUsageCommand),com.cloud.network.resource.TrafficSentinelResource,getPublicIpBytesSentAndReceived,(Lcom/cloud/agent/api/DirectNetworkUsageCommand;)Lcom/cloud/agent/api/DirectNetworkUsageAnswer;,false,true,At TrafficSentinelResource.java:[line 259],com.cloud.network.resource.TrafficSentinelResource,true,259,259,406,406,TrafficSentinelResource.java,com/cloud/network/resource/TrafficSentinelResource.java,java/com/cloud/network/resource/TrafficSentinelResource.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7aed3af4dfc4edaaad62b59631798039,0,0,117,,,,,,,,,,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In RequestWrapper.java,com.cloud.resource.RequestWrapper,RequestWrapper.java,com/cloud/resource/RequestWrapper.java,java/com/cloud/resource/RequestWrapper.java,In class com.cloud.resource.RequestWrapper,com.cloud.resource.RequestWrapper,true,com.cloud.resource.RequestWrapper,131,150,0,419,RequestWrapper.java,com/cloud/resource/RequestWrapper.java,java/com/cloud/resource/RequestWrapper.java,In method com.cloud.resource.RequestWrapper.processAnnotations(Set),com.cloud.resource.RequestWrapper,processAnnotations,(Ljava/util/Set;)Ljava/util/Hashtable;,false,true,At RequestWrapper.java:[line 144],com.cloud.resource.RequestWrapper,true,144,144,111,111,RequestWrapper.java,com/cloud/resource/RequestWrapper.java,java/com/cloud/resource/RequestWrapper.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4cd677adb4d1ba085493b9291f6b804a,0,1,117,At RequestWrapper.java:[line 144],com.cloud.resource.RequestWrapper,144,144,108,108,RequestWrapper.java,com/cloud/resource/RequestWrapper.java,java/com/cloud/resource/RequestWrapper.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In RequestWrapper.java,com.cloud.resource.RequestWrapper,RequestWrapper.java,com/cloud/resource/RequestWrapper.java,java/com/cloud/resource/RequestWrapper.java,In class com.cloud.resource.RequestWrapper,com.cloud.resource.RequestWrapper,true,com.cloud.resource.RequestWrapper,131,150,0,419,RequestWrapper.java,com/cloud/resource/RequestWrapper.java,java/com/cloud/resource/RequestWrapper.java,In method com.cloud.resource.RequestWrapper.processAnnotations(Set),com.cloud.resource.RequestWrapper,processAnnotations,(Ljava/util/Set;)Ljava/util/Hashtable;,false,true,At RequestWrapper.java:[line 146],com.cloud.resource.RequestWrapper,true,146,146,147,147,RequestWrapper.java,com/cloud/resource/RequestWrapper.java,java/com/cloud/resource/RequestWrapper.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4cd677adb4d1ba085493b9291f6b804a,1,1,117,At RequestWrapper.java:[line 146],com.cloud.resource.RequestWrapper,146,146,144,144,RequestWrapper.java,com/cloud/resource/RequestWrapper.java,java/com/cloud/resource/RequestWrapper.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
